ozone,particullate_matter,carbon_monoxide,sulfure_dioxide,nitrogen_dioxide,longitude,latitude,timestamp
192,189,96,56,89,10.21197608,56.16101782,9/8/2014 14:30
193,194,95,54,94,10.21197608,56.16101782,9/8/2014 14:35
194,189,92,58,93,10.21197608,56.16101782,9/8/2014 14:40
193,192,87,62,95,10.21197608,56.16101782,9/8/2014 14:45
194,188,92,60,98,10.21197608,56.16101782,9/8/2014 14:50
190,186,89,62,97,10.21197608,56.16101782,9/8/2014 14:55
187,185,88,64,99,10.21197608,56.16101782,9/8/2014 15:00
191,184,85,64,99,10.21197608,56.16101782,9/8/2014 15:05
186,182,84,59,102,10.21197608,56.16101782,9/8/2014 15:10
187,181,83,62,99,10.21197608,56.16101782,9/8/2014 15:15
190,176,81,57,97,10.21197608,56.16101782,9/8/2014 15:20
186,177,81,57,95,10.21197608,56.16101782,9/8/2014 15:25
182,174,85,52,97,10.21197608,56.16101782,9/8/2014 15:30
179,169,82,53,99,10.21197608,56.16101782,9/8/2014 15:35
176,171,87,51,96,10.21197608,56.16101782,9/8/2014 15:40
179,168,89,49,101,10.21197608,56.16101782,9/8/2014 15:45
184,170,88,44,96,10.21197608,56.16101782,9/8/2014 15:50
184,168,83,45,101,10.21197608,56.16101782,9/8/2014 15:55
186,164,80,41,103,10.21197608,56.16101782,9/8/2014 16:00
187,161,83,36,102,10.21197608,56.16101782,9/8/2014 16:05
183,157,85,39,104,10.21197608,56.16101782,9/8/2014 16:10
178,159,90,34,108,10.21197608,56.16101782,9/8/2014 16:15
175,158,89,37,110,10.21197608,56.16101782,9/8/2014 16:20
174,153,86,38,114,10.21197608,56.16101782,9/8/2014 16:25
169,156,88,41,111,10.21197608,56.16101782,9/8/2014 16:30
167,156,87,39,106,10.21197608,56.16101782,9/8/2014 16:35
164,154,86,41,111,10.21197608,56.16101782,9/8/2014 16:40
162,156,83,41,114,10.21197608,56.16101782,9/8/2014 16:45
162,151,83,38,115,10.21197608,56.16101782,9/8/2014 16:50
158,150,85,40,110,10.21197608,56.16101782,9/8/2014 16:55
153,146,81,38,108,10.21197608,56.16101782,9/8/2014 17:00
154,141,76,33,104,10.21197608,56.16101782,9/8/2014 17:05
158,141,72,32,107,10.21197608,56.16101782,9/8/2014 17:10
153,141,71,31,105,10.21197608,56.16101782,9/8/2014 17:15
150,145,69,34,103,10.21197608,56.16101782,9/8/2014 17:20
151,143,72,33,98,10.21197608,56.16101782,9/8/2014 17:25
152,148,70,37,100,10.21197608,56.16101782,9/8/2014 17:30
148,151,67,39,100,10.21197608,56.16101782,9/8/2014 17:35
143,146,63,37,95,10.21197608,56.16101782,9/8/2014 17:40
145,145,58,36,91,10.21197608,56.16101782,9/8/2014 17:45
143,145,59,39,90,10.21197608,56.16101782,9/8/2014 17:50
144,143,55,34,87,10.21197608,56.16101782,9/8/2014 17:55
140,144,60,34,89,10.21197608,56.16101782,9/8/2014 18:00
141,146,56,39,88,10.21197608,56.16101782,9/8/2014 18:05
139,145,54,38,85,10.21197608,56.16101782,9/8/2014 18:10
139,143,50,43,88,10.21197608,56.16101782,9/8/2014 18:15
138,141,55,41,85,10.21197608,56.16101782,9/8/2014 18:20
141,142,55,45,87,10.21197608,56.16101782,9/8/2014 18:25
144,137,59,47,85,10.21197608,56.16101782,9/8/2014 18:30
143,142,54,52,90,10.21197608,56.16101782,9/8/2014 18:35
138,137,58,55,85,10.21197608,56.16101782,9/8/2014 18:40
142,139,56,59,88,10.21197608,56.16101782,9/8/2014 18:45
139,139,53,60,88,10.21197608,56.16101782,9/8/2014 18:50
142,137,56,63,86,10.21197608,56.16101782,9/8/2014 18:55
146,136,57,63,85,10.21197608,56.16101782,9/8/2014 19:00
141,131,61,65,80,10.21197608,56.16101782,9/8/2014 19:05
144,127,65,61,79,10.21197608,56.16101782,9/8/2014 19:10
149,127,63,56,80,10.21197608,56.16101782,9/8/2014 19:15
154,132,63,53,81,10.21197608,56.16101782,9/8/2014 19:20
153,129,62,49,85,10.21197608,56.16101782,9/8/2014 19:25
149,127,64,50,90,10.21197608,56.16101782,9/8/2014 19:30
152,128,64,49,95,10.21197608,56.16101782,9/8/2014 19:35
151,124,61,46,93,10.21197608,56.16101782,9/8/2014 19:40
151,125,56,45,95,10.21197608,56.16101782,9/8/2014 19:45
146,126,53,43,92,10.21197608,56.16101782,9/8/2014 19:50
142,121,50,44,92,10.21197608,56.16101782,9/8/2014 19:55
142,125,53,45,96,10.21197608,56.16101782,9/8/2014 20:00
137,127,48,47,101,10.21197608,56.16101782,9/8/2014 20:05
132,124,53,48,101,10.21197608,56.16101782,9/8/2014 20:10
131,126,57,45,98,10.21197608,56.16101782,9/8/2014 20:15
136,131,52,48,101,10.21197608,56.16101782,9/8/2014 20:20
136,130,50,49,97,10.21197608,56.16101782,9/8/2014 20:25
131,135,54,45,101,10.21197608,56.16101782,9/8/2014 20:30
134,140,58,47,101,10.21197608,56.16101782,9/8/2014 20:35
129,139,53,49,96,10.21197608,56.16101782,9/8/2014 20:40
133,141,56,45,95,10.21197608,56.16101782,9/8/2014 20:45
136,141,59,40,95,10.21197608,56.16101782,9/8/2014 20:50
139,145,64,40,93,10.21197608,56.16101782,9/8/2014 20:55
143,148,65,37,95,10.21197608,56.16101782,9/8/2014 21:00
145,150,67,42,98,10.21197608,56.16101782,9/8/2014 21:05
150,150,63,42,93,10.21197608,56.16101782,9/8/2014 21:10
155,152,68,46,97,10.21197608,56.16101782,9/8/2014 21:15
154,150,70,47,98,10.21197608,56.16101782,9/8/2014 21:20
150,154,70,47,102,10.21197608,56.16101782,9/8/2014 21:25
152,158,71,47,106,10.21197608,56.16101782,9/8/2014 21:30
156,163,72,51,104,10.21197608,56.16101782,9/8/2014 21:35
159,164,69,51,107,10.21197608,56.16101782,9/8/2014 21:40
158,169,70,48,107,10.21197608,56.16101782,9/8/2014 21:45
159,170,65,43,103,10.21197608,56.16101782,9/8/2014 21:50
157,175,65,42,102,10.21197608,56.16101782,9/8/2014 21:55
154,178,69,40,105,10.21197608,56.16101782,9/8/2014 22:00
154,176,72,37,106,10.21197608,56.16101782,9/8/2014 22:05
154,180,68,39,103,10.21197608,56.16101782,9/8/2014 22:10
159,184,69,41,105,10.21197608,56.16101782,9/8/2014 22:15
163,183,72,41,100,10.21197608,56.16101782,9/8/2014 22:20
164,178,67,39,105,10.21197608,56.16101782,9/8/2014 22:25
163,173,69,44,105,10.21197608,56.16101782,9/8/2014 22:30
164,178,74,40,107,10.21197608,56.16101782,9/8/2014 22:35
162,174,70,44,112,10.21197608,56.16101782,9/8/2014 22:40
165,173,65,42,113,10.21197608,56.16101782,9/8/2014 22:45
162,170,65,41,111,10.21197608,56.16101782,9/8/2014 22:50
159,171,62,42,116,10.21197608,56.16101782,9/8/2014 22:55
162,175,61,37,116,10.21197608,56.16101782,9/8/2014 23:00
157,173,62,35,114,10.21197608,56.16101782,9/8/2014 23:05
154,170,67,31,109,10.21197608,56.16101782,9/8/2014 23:10
153,172,68,36,109,10.21197608,56.16101782,9/8/2014 23:15
152,172,64,36,111,10.21197608,56.16101782,9/8/2014 23:20
154,174,67,41,113,10.21197608,56.16101782,9/8/2014 23:25
156,171,66,43,118,10.21197608,56.16101782,9/8/2014 23:30
161,169,71,45,121,10.21197608,56.16101782,9/8/2014 23:35
157,170,66,41,126,10.21197608,56.16101782,9/8/2014 23:40
159,171,61,37,130,10.21197608,56.16101782,9/8/2014 23:45
157,166,65,40,135,10.21197608,56.16101782,9/8/2014 23:50
153,168,67,38,136,10.21197608,56.16101782,9/8/2014 23:55
153,164,71,34,131,10.21197608,56.16101782,9/9/2014 0:00
154,169,75,33,126,10.21197608,56.16101782,9/9/2014 0:05
154,171,73,34,123,10.21197608,56.16101782,9/9/2014 0:10
151,172,69,37,128,10.21197608,56.16101782,9/9/2014 0:15
154,168,64,33,128,10.21197608,56.16101782,9/9/2014 0:20
152,163,61,31,123,10.21197608,56.16101782,9/9/2014 0:25
148,165,59,34,118,10.21197608,56.16101782,9/9/2014 0:30
153,164,56,30,116,10.21197608,56.16101782,9/9/2014 0:35
148,167,59,35,114,10.21197608,56.16101782,9/9/2014 0:40
150,172,58,40,111,10.21197608,56.16101782,9/9/2014 0:45
151,174,62,41,108,10.21197608,56.16101782,9/9/2014 0:50
154,172,60,36,104,10.21197608,56.16101782,9/9/2014 0:55
153,169,64,35,101,10.21197608,56.16101782,9/9/2014 1:00
154,173,64,37,100,10.21197608,56.16101782,9/9/2014 1:05
155,169,67,37,105,10.21197608,56.16101782,9/9/2014 1:10
150,166,62,39,102,10.21197608,56.16101782,9/9/2014 1:15
145,170,60,34,99,10.21197608,56.16101782,9/9/2014 1:20
141,175,61,37,96,10.21197608,56.16101782,9/9/2014 1:25
137,180,60,37,93,10.21197608,56.16101782,9/9/2014 1:30
134,179,64,32,88,10.21197608,56.16101782,9/9/2014 1:35
130,182,60,31,90,10.21197608,56.16101782,9/9/2014 1:40
127,185,59,36,92,10.21197608,56.16101782,9/9/2014 1:45
127,187,63,34,96,10.21197608,56.16101782,9/9/2014 1:50
126,188,64,32,96,10.21197608,56.16101782,9/9/2014 1:55
129,189,67,37,91,10.21197608,56.16101782,9/9/2014 2:00
127,189,71,40,93,10.21197608,56.16101782,9/9/2014 2:05
125,189,76,37,90,10.21197608,56.16101782,9/9/2014 2:10
129,190,77,41,85,10.21197608,56.16101782,9/9/2014 2:15
131,189,82,44,90,10.21197608,56.16101782,9/9/2014 2:20
134,193,80,40,87,10.21197608,56.16101782,9/9/2014 2:25
138,194,79,38,91,10.21197608,56.16101782,9/9/2014 2:30
139,192,81,36,90,10.21197608,56.16101782,9/9/2014 2:35
138,194,81,33,94,10.21197608,56.16101782,9/9/2014 2:40
141,193,80,35,97,10.21197608,56.16101782,9/9/2014 2:45
136,198,80,34,101,10.21197608,56.16101782,9/9/2014 2:50
136,199,78,29,103,10.21197608,56.16101782,9/9/2014 2:55
140,197,82,33,106,10.21197608,56.16101782,9/9/2014 3:00
143,195,82,30,101,10.21197608,56.16101782,9/9/2014 3:05
147,197,87,30,97,10.21197608,56.16101782,9/9/2014 3:10
151,201,84,29,94,10.21197608,56.16101782,9/9/2014 3:15
154,205,81,26,98,10.21197608,56.16101782,9/9/2014 3:20
156,210,84,21,96,10.21197608,56.16101782,9/9/2014 3:25
156,213,88,16,94,10.21197608,56.16101782,9/9/2014 3:30
153,212,85,21,94,10.21197608,56.16101782,9/9/2014 3:35
149,211,83,18,93,10.21197608,56.16101782,9/9/2014 3:40
151,210,83,19,97,10.21197608,56.16101782,9/9/2014 3:45
149,205,80,26,92,10.21197608,56.16101782,9/9/2014 3:50
150,203,78,30,89,10.21197608,56.16101782,9/9/2014 3:55
154,201,76,26,89,10.21197608,56.16101782,9/9/2014 4:00
159,203,76,28,89,10.21197608,56.16101782,9/9/2014 4:05
160,208,81,32,94,10.21197608,56.16101782,9/9/2014 4:10
165,211,85,28,98,10.21197608,56.16101782,9/9/2014 4:15
165,209,88,25,99,10.21197608,56.16101782,9/9/2014 4:20
161,207,90,27,95,10.21197608,56.16101782,9/9/2014 4:25
163,202,86,27,92,10.21197608,56.16101782,9/9/2014 4:30
161,204,81,24,97,10.21197608,56.16101782,9/9/2014 4:35
160,200,78,28,98,10.21197608,56.16101782,9/9/2014 4:40
157,202,78,31,97,10.21197608,56.16101782,9/9/2014 4:45
153,199,74,33,101,10.21197608,56.16101782,9/9/2014 4:50
154,199,77,29,100,10.21197608,56.16101782,9/9/2014 4:55
158,198,72,27,104,10.21197608,56.16101782,9/9/2014 5:00
153,203,74,31,100,10.21197608,56.16101782,9/9/2014 5:05
149,205,78,33,96,10.21197608,56.16101782,9/9/2014 5:10
145,204,76,36,97,10.21197608,56.16101782,9/9/2014 5:15
142,201,71,33,100,10.21197608,56.16101782,9/9/2014 5:20
138,200,73,29,100,10.21197608,56.16101782,9/9/2014 5:25
134,198,74,29,101,10.21197608,56.16101782,9/9/2014 5:30
138,199,78,24,103,10.21197608,56.16101782,9/9/2014 5:35
136,196,73,26,104,10.21197608,56.16101782,9/9/2014 5:40
137,193,75,21,102,10.21197608,56.16101782,9/9/2014 5:45
138,194,79,22,98,10.21197608,56.16101782,9/9/2014 5:50
133,198,78,19,95,10.21197608,56.16101782,9/9/2014 5:55
134,202,79,29,98,10.21197608,56.16101782,9/9/2014 6:00
138,207,76,29,94,10.21197608,56.16101782,9/9/2014 6:05
133,204,76,33,93,10.21197608,56.16101782,9/9/2014 6:10
133,201,74,28,92,10.21197608,56.16101782,9/9/2014 6:15
135,206,78,26,90,10.21197608,56.16101782,9/9/2014 6:20
138,206,77,28,85,10.21197608,56.16101782,9/9/2014 6:25
134,205,76,25,84,10.21197608,56.16101782,9/9/2014 6:30
129,204,75,20,81,10.21197608,56.16101782,9/9/2014 6:35
127,205,80,15,83,10.21197608,56.16101782,9/9/2014 6:40
129,204,82,23,85,10.21197608,56.16101782,9/9/2014 6:45
126,209,78,27,89,10.21197608,56.16101782,9/9/2014 6:50
124,208,79,27,91,10.21197608,56.16101782,9/9/2014 6:55
124,206,81,26,91,10.21197608,56.16101782,9/9/2014 7:00
127,209,76,26,86,10.21197608,56.16101782,9/9/2014 7:05
126,208,77,25,89,10.21197608,56.16101782,9/9/2014 7:10
131,211,76,25,92,10.21197608,56.16101782,9/9/2014 7:15
131,208,71,23,88,10.21197608,56.16101782,9/9/2014 7:20
134,205,73,23,91,10.21197608,56.16101782,9/9/2014 7:25
133,201,72,27,92,10.21197608,56.16101782,9/9/2014 7:30
133,196,71,26,89,10.21197608,56.16101782,9/9/2014 7:35
135,199,68,28,84,10.21197608,56.16101782,9/9/2014 7:40
136,202,63,23,84,10.21197608,56.16101782,9/9/2014 7:45
135,202,64,18,88,10.21197608,56.16101782,9/9/2014 7:50
138,207,59,24,85,10.21197608,56.16101782,9/9/2014 7:55
142,203,61,22,87,10.21197608,56.16101782,9/9/2014 8:00
137,205,63,23,87,10.21197608,56.16101782,9/9/2014 8:05
139,208,64,20,83,10.21197608,56.16101782,9/9/2014 8:10
137,212,64,17,81,10.21197608,56.16101782,9/9/2014 8:15
140,211,64,23,79,10.21197608,56.16101782,9/9/2014 8:20
136,201,69,19,80,10.21197608,56.16101782,9/9/2014 8:25
131,206,72,29,81,10.21197608,56.16101782,9/9/2014 8:30
127,211,72,31,77,10.21197608,56.16101782,9/9/2014 8:35
128,206,75,29,81,10.21197608,56.16101782,9/9/2014 8:40
129,208,70,27,77,10.21197608,56.16101782,9/9/2014 8:45
131,204,75,28,72,10.21197608,56.16101782,9/9/2014 8:50
132,204,71,31,71,10.21197608,56.16101782,9/9/2014 8:55
128,207,67,34,71,10.21197608,56.16101782,9/9/2014 9:00
125,207,69,38,68,10.21197608,56.16101782,9/9/2014 9:05
122,211,71,39,64,10.21197608,56.16101782,9/9/2014 9:10
125,206,76,36,66,10.21197608,56.16101782,9/9/2014 9:15
129,203,79,33,66,10.21197608,56.16101782,9/9/2014 9:20
133,208,80,32,71,10.21197608,56.16101782,9/9/2014 9:25
137,210,76,34,72,10.21197608,56.16101782,9/9/2014 9:30
136,211,81,36,67,10.21197608,56.16101782,9/9/2014 9:35
139,204,77,38,71,10.21197608,56.16101782,9/9/2014 9:40
137,208,78,43,68,10.21197608,56.16101782,9/9/2014 9:45
140,210,75,45,68,10.21197608,56.16101782,9/9/2014 9:50
143,207,71,49,67,10.21197608,56.16101782,9/9/2014 9:55
146,211,71,51,66,10.21197608,56.16101782,9/9/2014 10:00
146,208,76,49,70,10.21197608,56.16101782,9/9/2014 10:05
147,212,81,44,73,10.21197608,56.16101782,9/9/2014 10:10
149,210,82,41,68,10.21197608,56.16101782,9/9/2014 10:15
151,212,83,45,64,10.21197608,56.16101782,9/9/2014 10:20
148,210,80,43,69,10.21197608,56.16101782,9/9/2014 10:25
143,208,78,45,73,10.21197608,56.16101782,9/9/2014 10:30
143,203,81,49,68,10.21197608,56.16101782,9/9/2014 10:35
144,199,80,44,66,10.21197608,56.16101782,9/9/2014 10:40
144,200,75,40,61,10.21197608,56.16101782,9/9/2014 10:45
149,195,70,39,63,10.21197608,56.16101782,9/9/2014 10:50
145,200,67,39,62,10.21197608,56.16101782,9/9/2014 10:55
143,197,68,43,65,10.21197608,56.16101782,9/9/2014 11:00
148,193,68,39,61,10.21197608,56.16101782,9/9/2014 11:05
144,189,66,43,60,10.21197608,56.16101782,9/9/2014 11:10
140,189,69,41,65,10.21197608,56.16101782,9/9/2014 11:15
145,194,64,44,66,10.21197608,56.16101782,9/9/2014 11:20
148,191,60,45,66,10.21197608,56.16101782,9/9/2014 11:25
152,188,60,48,63,10.21197608,56.16101782,9/9/2014 11:30
155,187,65,43,58,10.21197608,56.16101782,9/9/2014 11:35
153,192,60,46,61,10.21197608,56.16101782,9/9/2014 11:40
149,193,65,42,56,10.21197608,56.16101782,9/9/2014 11:45
153,194,60,42,52,10.21197608,56.16101782,9/9/2014 11:50
153,197,55,46,52,10.21197608,56.16101782,9/9/2014 11:55
158,193,52,44,52,10.21197608,56.16101782,9/9/2014 12:00
161,189,54,48,53,10.21197608,56.16101782,9/9/2014 12:05
164,192,57,46,50,10.21197608,56.16101782,9/9/2014 12:10
166,191,60,43,52,10.21197608,56.16101782,9/9/2014 12:15
164,196,56,40,55,10.21197608,56.16101782,9/9/2014 12:20
159,196,59,44,50,10.21197608,56.16101782,9/9/2014 12:25
163,193,63,43,47,10.21197608,56.16101782,9/9/2014 12:30
159,188,61,42,44,10.21197608,56.16101782,9/9/2014 12:35
163,188,66,41,40,10.21197608,56.16101782,9/9/2014 12:40
166,186,69,37,44,10.21197608,56.16101782,9/9/2014 12:45
162,182,66,42,47,10.21197608,56.16101782,9/9/2014 12:50
161,179,61,43,49,10.21197608,56.16101782,9/9/2014 12:55
159,177,61,40,52,10.21197608,56.16101782,9/9/2014 13:00
159,176,61,41,52,10.21197608,56.16101782,9/9/2014 13:05
158,180,57,42,54,10.21197608,56.16101782,9/9/2014 13:10
158,177,60,41,56,10.21197608,56.16101782,9/9/2014 13:15
160,177,58,36,60,10.21197608,56.16101782,9/9/2014 13:20
163,172,63,35,56,10.21197608,56.16101782,9/9/2014 13:25
159,170,58,37,53,10.21197608,56.16101782,9/9/2014 13:30
158,165,58,36,51,10.21197608,56.16101782,9/9/2014 13:35
157,168,56,34,53,10.21197608,56.16101782,9/9/2014 13:40
161,170,59,38,50,10.21197608,56.16101782,9/9/2014 13:45
163,172,57,40,53,10.21197608,56.16101782,9/9/2014 13:50
164,173,56,42,56,10.21197608,56.16101782,9/9/2014 13:55
162,175,61,40,60,10.21197608,56.16101782,9/9/2014 14:00
167,179,66,42,65,10.21197608,56.16101782,9/9/2014 14:05
167,175,64,41,69,10.21197608,56.16101782,9/9/2014 14:10
169,171,62,37,69,10.21197608,56.16101782,9/9/2014 14:15
169,167,66,32,67,10.21197608,56.16101782,9/9/2014 14:20
165,164,61,28,66,10.21197608,56.16101782,9/9/2014 14:25
170,161,60,31,62,10.21197608,56.16101782,9/9/2014 14:30
166,165,64,31,57,10.21197608,56.16101782,9/9/2014 14:35
164,163,61,29,59,10.21197608,56.16101782,9/9/2014 14:40
164,161,59,29,63,10.21197608,56.16101782,9/9/2014 14:45
165,166,57,28,60,10.21197608,56.16101782,9/9/2014 14:50
167,168,58,30,57,10.21197608,56.16101782,9/9/2014 14:55
165,165,57,35,54,10.21197608,56.16101782,9/9/2014 15:00
168,161,59,35,57,10.21197608,56.16101782,9/9/2014 15:05
163,165,60,33,60,10.21197608,56.16101782,9/9/2014 15:10
164,168,59,33,65,10.21197608,56.16101782,9/9/2014 15:15
165,165,56,35,63,10.21197608,56.16101782,9/9/2014 15:20
164,170,52,40,61,10.21197608,56.16101782,9/9/2014 15:25
165,175,48,41,59,10.21197608,56.16101782,9/9/2014 15:30
160,170,51,41,61,10.21197608,56.16101782,9/9/2014 15:35
156,174,55,38,66,10.21197608,56.16101782,9/9/2014 15:40
154,170,51,33,65,10.21197608,56.16101782,9/9/2014 15:45
156,166,56,37,63,10.21197608,56.16101782,9/9/2014 15:50
151,162,52,34,64,10.21197608,56.16101782,9/9/2014 15:55
152,166,52,29,63,10.21197608,56.16101782,9/9/2014 16:00
156,170,52,29,68,10.21197608,56.16101782,9/9/2014 16:05
157,167,47,31,68,10.21197608,56.16101782,9/9/2014 16:10
157,169,45,26,65,10.21197608,56.16101782,9/9/2014 16:15
162,172,44,23,62,10.21197608,56.16101782,9/9/2014 16:20
164,169,45,27,60,10.21197608,56.16101782,9/9/2014 16:25
162,164,42,28,55,10.21197608,56.16101782,9/9/2014 16:30
166,163,43,28,59,10.21197608,56.16101782,9/9/2014 16:35
166,160,45,33,64,10.21197608,56.16101782,9/9/2014 16:40
162,165,49,31,68,10.21197608,56.16101782,9/9/2014 16:45
157,166,48,30,71,10.21197608,56.16101782,9/9/2014 16:50
155,166,45,34,73,10.21197608,56.16101782,9/9/2014 16:55
159,168,48,36,70,10.21197608,56.16101782,9/9/2014 17:00
157,172,49,31,73,10.21197608,56.16101782,9/9/2014 17:05
159,173,50,32,75,10.21197608,56.16101782,9/9/2014 17:10
154,171,53,36,75,10.21197608,56.16101782,9/9/2014 17:15
152,167,53,32,72,10.21197608,56.16101782,9/9/2014 17:20
154,170,49,34,67,10.21197608,56.16101782,9/9/2014 17:25
153,166,54,34,72,10.21197608,56.16101782,9/9/2014 17:30
158,167,52,30,74,10.21197608,56.16101782,9/9/2014 17:35
162,171,47,30,69,10.21197608,56.16101782,9/9/2014 17:40
161,167,48,31,65,10.21197608,56.16101782,9/9/2014 17:45
156,171,50,30,63,10.21197608,56.16101782,9/9/2014 17:50
156,172,47,27,58,10.21197608,56.16101782,9/9/2014 17:55
156,177,44,30,54,10.21197608,56.16101782,9/9/2014 18:00
161,181,49,32,51,10.21197608,56.16101782,9/9/2014 18:05
161,180,53,33,52,10.21197608,56.16101782,9/9/2014 18:10
161,181,58,28,55,10.21197608,56.16101782,9/9/2014 18:15
162,181,62,28,50,10.21197608,56.16101782,9/9/2014 18:20
164,181,58,29,48,10.21197608,56.16101782,9/9/2014 18:25
161,176,53,28,52,10.21197608,56.16101782,9/9/2014 18:30
159,171,57,23,48,10.21197608,56.16101782,9/9/2014 18:35
158,175,54,22,52,10.21197608,56.16101782,9/9/2014 18:40
162,178,53,21,52,10.21197608,56.16101782,9/9/2014 18:45
157,183,53,16,48,10.21197608,56.16101782,9/9/2014 18:50
159,181,55,19,53,10.21197608,56.16101782,9/9/2014 18:55
163,184,52,23,57,10.21197608,56.16101782,9/9/2014 19:00
163,188,47,26,52,10.21197608,56.16101782,9/9/2014 19:05
162,183,51,29,55,10.21197608,56.16101782,9/9/2014 19:10
158,179,46,34,59,10.21197608,56.16101782,9/9/2014 19:15
154,183,49,39,55,10.21197608,56.16101782,9/9/2014 19:20
159,185,52,43,53,10.21197608,56.16101782,9/9/2014 19:25
157,187,57,40,50,10.21197608,56.16101782,9/9/2014 19:30
152,189,56,38,53,10.21197608,56.16101782,9/9/2014 19:35
147,185,57,41,58,10.21197608,56.16101782,9/9/2014 19:40
142,184,52,39,60,10.21197608,56.16101782,9/9/2014 19:45
144,185,55,36,64,10.21197608,56.16101782,9/9/2014 19:50
147,185,56,33,65,10.21197608,56.16101782,9/9/2014 19:55
146,184,55,33,70,10.21197608,56.16101782,9/9/2014 20:00
151,189,59,33,67,10.21197608,56.16101782,9/9/2014 20:05
155,186,54,37,65,10.21197608,56.16101782,9/9/2014 20:10
158,187,58,34,64,10.21197608,56.16101782,9/9/2014 20:15
153,182,59,36,66,10.21197608,56.16101782,9/9/2014 20:20
157,183,63,40,67,10.21197608,56.16101782,9/9/2014 20:25
160,185,64,35,67,10.21197608,56.16101782,9/9/2014 20:30
162,190,68,34,62,10.21197608,56.16101782,9/9/2014 20:35
161,190,65,39,66,10.21197608,56.16101782,9/9/2014 20:40
163,192,65,42,61,10.21197608,56.16101782,9/9/2014 20:45
165,188,67,45,58,10.21197608,56.16101782,9/9/2014 20:50
165,183,65,46,57,10.21197608,56.16101782,9/9/2014 20:55
165,188,68,45,53,10.21197608,56.16101782,9/9/2014 21:00
170,187,67,49,54,10.21197608,56.16101782,9/9/2014 21:05
